
#          title damage energy traversable is_fall
Interface: plain      0      0           1       0
Interface: rocks      1      0           1       0
Interface: mud        0      1           1       0
Interface: wall      10      1           0       0
Interface: cliff      0      0           1       1
Cell: 7366   6000.00      0.00   -343.11 7383    0 7367    0  plain   wall  plain   wall
Object:   OBJ04242    157      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ04243    157      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ04244    157      cBt   -50.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ04245    157      crt    50.00    mineral     0.10     0.10                 cyan       rock       tiny             
Object:   OBJ04246    157      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ04247    157      VBs   -50.00      flora     1.00     1.00            olivedrab       bush      small             
Object:   OBJ04248    157      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ04249    157      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ04250    157      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ04251    157      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ04252    157      c3s   -50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ04253    157      dBt   -50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ04254    157      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ04255    157      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ04256    157      Vrt    10.00    mineral     0.10     0.10            olivedrab       rock       tiny             
Object:   OBJ04257    157      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ04258    157      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ04259    157      crs   -50.00    mineral     1.00     1.00                 cyan       rock      small             
Object:   OBJ04260    157      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Cell:  158  20000.00   7000.00    -24.81  175  141  159  157  plain  plain  rocks  rocks
Object:   OBJ04261    158      VBm    50.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ04262    158      dBs    10.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ04263    158      crm    50.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ04264    158      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ04265    158      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ04266    158      VBt   -50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ04267    158      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ04268    158      cBt    10.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ04269    158      dBs   -50.00      flora     1.00     1.00        dayglo-orange       bush      small             
Object:   OBJ04270    158      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ04271    158      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ04272    158      VBt   -50.00      flora     0.10     0.10            olivedrab       bush       tiny             
Object:   OBJ04273    158      crm    10.00    mineral     5.00    10.00                 cyan       rock     medium             
Object:   OBJ04274    158      c3s   -50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ04275    158      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ04276    158      V3s   -50.00      fauna     1.00     1.00            olivedrab     triped      small             
Object:   OBJ04277    158      VBm    10.00      flora     5.00    10.00            olivedrab       bush     medium             
Object:   OBJ04278    158      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ04279    158      cBs    50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ04280    158      drm    50.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
Cell:  159  21000.00   7000.00    -99.71  176  142  160  158   wall  plain  plain  rocks
Object:   OBJ04281    159      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ04282    159      cBt    10.00      flora     0.10     0.10                 cyan       bush       tiny             
Object:   OBJ04283    159      drs   -50.00    mineral     1.00     1.00        dayglo-orange       rock      small             
Object:   OBJ04284    159      Vrs   -50.00    mineral     1.00     1.00            olivedrab       rock      small             
Object:   OBJ04285    159      dBm    50.00      flora     5.00    10.00        dayglo-orange       bush     medium             
Object:   OBJ04286    159      dBt   -50.00      flora     0.10     0.10        dayglo-orange       bush       tiny             
Object:   OBJ04287    159      cBs   -50.00      flora     1.00     1.00                 cyan       bush      small             
Object:   OBJ04288    159      c3s   -50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ04289    159      cBm    10.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ04290    159      c3s   -50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ04291    159      cBm    50.00      flora     5.00    10.00                 cyan       bush     medium             
Object:   OBJ04292    159      c3s   -50.00      fauna     1.00     1.00                 cyan     triped      small             
Object:   OBJ04293    159      drm    10.00    mineral     5.00    10.00        dayglo-orange       rock     medium             
